"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7546",0.00167414106705417,0.00985907508207588,0.234918873756335,0.814554293594213,0.926316173623049,-7.4103537930536
"7547",0.00256310382142869,0.00975013599988257,0.345128780780139,0.730424009317636,0.882548757439011,-7.37832794314756
"7548",0.00331800018412396,0.00953083765824294,0.390764950599989,0.696460022297217,0.862793770976333,-7.36150833775696
"7549",-0.00421016018423964,0.011741750312258,-0.442169117947901,0.658928581010808,0.843822725681844,-7.3400694287388
"7550",0.00221643031542462,0.0144586247503197,0.2388896692587,0.811478747695282,0.925224893182937,-7.40941108718965
"7551",0.0105248144548431,0.0152225684244452,1.18551489006794,0.237467640652956,0.519859961927154,-6.73645973591107
"7552",0.0120328602694315,0.0156570838350982,1.47178615346016,0.142926578407048,0.403432409541327,-6.35914214547631
"7553",0.0116168536655483,0.0154398669392004,1.49270748783931,0.137366459807814,0.395140557224947,-6.32845292164954
"7554",0.0120866280068234,0.014281291489515,1.6833482167537,0.094142336046407,0.325291013649729,-6.02942840792558
"7555",0.0125866272965356,0.0135136507418598,1.81997481875768,0.0705209591520646,0.279845668070511,-5.79378687500694
"7556",0.00929331400811052,0.0129008462198006,1.24876773924023,0.213466157610877,0.494976919654903,-6.65995138222372
"7557",0.00631090488446453,0.0138582895151399,0.761682121748679,0.447304644007047,0.711609768589177,-7.14771218077614
"7558",0.00779263067445474,0.0149807703848601,0.928030209134231,0.354707050170438,0.639279709731097,-7.00742189552335
"7559",0.0156342897882607,0.0157955937284514,1.92966648295363,0.055312400155873,0.242670840582077,-5.59181953054219
"7560",0.0164007571402789,0.016706145730425,2.05185512823245,0.0417166907492507,0.208486719390893,-5.35354790354239
"7561",0.0159775461924982,0.0173471652664523,2.00669026718149,0.046366896071278,0.220677892909268,-5.44324612192452
"7562",0.0177300542549315,0.0169566326772468,2.36064463755545,0.0193761799715976,0.135594180099167,-4.68975485715394
"7563",0.0146023401061692,0.0161722769969576,2.08107603339919,0.0389252404593307,0.201183751798495,-5.29450273778873
"7564",0.00903987684378942,0.0150766902716671,1.33684189990736,0.183059676379237,0.45703952217359,-6.54692371672019
"7565",0.0104149211492903,0.0135630177892037,1.45175503736089,0.148411874430752,0.412217034181958,-6.38812978859697
"7566",0.00923453044171088,0.012373815235834,1.0703741449888,0.28596758566052,0.573732035368709,-6.86567991845114
"7567",0.00700608748518266,0.0121308990370196,0.740090879110181,0.460265248962053,0.721476697287664,-7.16391083623407
"7568",0.000971064899664156,0.0128749492990882,0.107051198907603,0.914874533539596,0.968766258397859,-7.43226685589775
"7569",0.00246808003864272,0.0129244181215982,0.310810145952918,0.756325543338802,0.896751823562621,-7.38960398630936
"7570",0.00856883637333272,0.0136282405940526,1.19287384198534,0.234580262611399,0.51761362784051,-6.72775952258282
"7571",0.0138843154414395,0.0142699804804129,2.02620284227519,0.044306444033799,0.215000230624513,-5.40472713336753
"7572",0.0148842653665515,0.0140681377430085,2.24499323192031,0.0260572315204964,0.160653812769756,-4.94863097462692
"7573",0.0158617008935449,0.0136591584125419,2.48474368500978,0.0139316632244745,0.113490824975138,-4.39845398814254
"7574",0.0138242071055628,0.0119936313161268,2.22756333669228,0.0272214741947406,0.164786897958869,-4.98658526571223
"7575",0.00871959741327481,0.00971724063821852,1.40802872288948,0.160947793806999,0.428514802473793,-6.45006063248367
"7576",0.00344370250024232,0.00823502792680753,0.488283929143343,0.625977681901492,0.826677940513597,-7.31859018779473
"7577",-0.00183727109938984,0.00703428432384443,-0.233946890002487,0.815307576828601,0.926679457366153,-7.41058214584316
"7578",-0.00428987258206933,0.00610848097071042,-0.525971828114451,0.599592932172197,0.81035227059314,-7.29945954130367
"7579",-0.0052033428848326,0.00568637317558048,-0.647428983114165,0.518227270028853,0.761356048895492,-7.22817118323531
"7580",-0.00447104886066249,0.00507649904034181,-0.564409492337923,0.573219065039337,0.791688811231035,-7.27848883131603
"7581",-0.00461288799297157,0.00483512366958711,-0.571158109047161,0.568646421388557,0.790076672659385,-7.27465491965621
"7582",-0.00920185680511867,0.0028330999483466,-1.06962062436508,0.286305776904486,0.574092256559954,-6.8664827488656
"7583",-0.0155100261074133,0.00078099239458476,-1.77507424401195,0.0776742407407905,0.29244999040908,-5.87318200014578
"7584",-0.016558596591015,0.000336327985196759,-1.87309981388487,0.0627704836434865,0.260541328594366,-5.69738738689957
"7585",-0.0171986724316994,-0.000471090689086217,-1.85163342199511,0.065812197906836,0.268455316556526,-5.73666055712493
"7586",-0.0143923705060437,-0.0014635711668487,-1.44813071924413,0.149421459489666,0.413004938204685,-6.39333325957868
"7587",-0.0197434704070225,-0.00168515695029613,-1.72434695872498,0.0864620994014735,0.309033896741336,-5.96057996254955
"7588",-0.019132662066483,-0.000204086494015452,-1.55538816460256,0.121712499684199,0.370603471029695,-6.23398413607214
"7589",-0.017700572025016,0.00273777361517089,-1.62131400350958,0.106802739383386,0.346446250771003,-6.13055274454239
