7499.981856	-1.026304e-06
7499.921591	4.947726e-07
7499.861327	3.710497e-07
7499.801062	1.915653e-06
7499.740798	-7.940465e-09
7499.680533	1.135177e-07
7499.620269	1.513428e-06
7499.560004	2.627317e-07
7499.499739	-1.182721e-06
7499.439475	-1.837833e-06
7499.379210	-1.066374e-06
7499.318946	-8.407991e-07
7499.258681	-3.141410e-06
7499.198417	-7.536333e-07
7499.138152	9.842826e-07
7499.077888	-2.119019e-06
7499.017623	2.428155e-07
7498.957359	-9.543355e-07
7498.897094	2.983409e-06
7498.836830	1.236004e-06
7498.776565	2.465648e-06
7498.716301	-1.161924e-06
7498.656036	-9.751972e-07
7498.595772	-1.602002e-06
7498.535507	8.267928e-07
7498.475242	2.014438e-06
7498.414978	-1.216474e-06
7498.354713	4.485270e-07
7498.294449	-4.144279e-07
7498.234184	-1.043284e-06
7498.173920	-2.300228e-06
7498.113655	3.622214e-07
7498.053391	2.586893e-07
7497.993126	-8.185307e-07
7497.932862	-2.060159e-06
7497.872597	2.450762e-07
7497.812333	-1.137625e-06
7497.752068	-4.580273e-07
7497.691804	-1.014988e-07
7497.631539	-1.806472e-06
7497.571274	1.259157e-06
7497.511010	1.446961e-06
7497.450745	1.753765e-06
7497.390481	2.288987e-06
7497.330216	9.718730e-07
7497.269952	1.236469e-07
7497.209687	-5.157923e-07
7497.149423	-1.586888e-06
7497.089158	-7.980564e-08
7497.028894	-2.595221e-06
7496.968629	-2.118629e-06
7496.908365	2.356633e-07
7496.848100	9.055605e-07
7496.787836	-1.758901e-07
7496.727571	-2.113245e-06
7496.667307	-2.997262e-07
7496.607042	-4.842987e-06
7496.546777	-4.646002e-08
7496.486513	-1.095028e-06
7496.426248	-1.334193e-06
7496.365984	-5.893288e-07
7496.305719	-1.430126e-06
7496.245455	-4.456873e-07
7496.185190	-2.466925e-06
7496.124926	-1.404666e-08
7496.064661	-7.054562e-07
7496.004397	3.853005e-07
7495.944132	1.823748e-06
7495.883868	1.095435e-06
7495.823603	7.158978e-07
7495.763339	-2.006362e-07
7495.703074	-8.708378e-07
7495.642810	-3.517998e-07
7495.582545	-2.343193e-06
7495.522280	-4.738982e-07
7495.462016	-1.292598e-06
7495.401751	-1.980266e-06
7495.341487	-3.344771e-06
7495.281222	-2.706660e-07
7495.220958	9.131167e-07
7495.160693	1.722432e-07
7495.100429	-6.014132e-08
7495.040164	-1.244405e-06
7494.979900	9.622594e-08
7494.919635	-3.746872e-07
7494.859371	1.525494e-06
7494.799106	2.566129e-06
7494.738842	2.158767e-06
7494.678577	-2.257888e-07
7494.618313	-1.720255e-06
7494.558048	-2.138342e-07
7494.497783	-4.204721e-07
7494.437519	1.819446e-06
7494.377254	2.628994e-06
7494.316990	-2.657364e-07
7494.256725	9.019314e-07
7494.196461	-1.815159e-07
7494.136196	1.328383e-07
7494.075932	-7.236372e-07
7494.015667	6.208447e-08
7493.955403	4.481749e-07
7493.895138	-7.237821e-07
7493.834874	-1.345189e-06
7493.774609	-1.238674e-06
7493.714345	7.918834e-07
7493.654080	-1.096060e-06
7493.593816	3.504344e-07
7493.533551	4.655054e-07
7493.473286	6.110543e-07
7493.413022	-3.143834e-07
7493.352757	-2.339816e-06
7493.292493	-1.257881e-06
7493.232228	-1.284480e-06
7493.171964	-2.396123e-07
7493.111699	-8.551199e-07
7493.051435	8.430716e-07
7492.991170	1.536300e-06
7492.930906	-2.410520e-07
7492.870641	1.084296e-06
7492.810377	-3.013645e-07
7492.750112	-8.595643e-07
7492.689848	8.892630e-07
7492.629583	-1.071134e-06
7492.569319	-2.604754e-07
7492.509054	3.385453e-07
7492.448789	1.068264e-07
7492.388525	1.379105e-06
7492.328260	-2.143643e-06
7492.267996	-2.409117e-07
7492.207731	-7.204963e-07
7492.147467	-2.600750e-06
7492.087202	2.421940e-06
7492.026938	-1.634021e-06
7491.966673	-4.691467e-10
7491.906409	7.564891e-07
7491.846144	1.627330e-07
7491.785880	-8.609283e-07
7491.725615	-3.291048e-06
7491.665351	-5.007007e-08
7491.605086	-1.043896e-06
7491.544822	-3.529767e-07
7491.484557	-1.376305e-06
7491.424292	-5.047706e-07
7491.364028	2.205435e-07
7491.303763	-2.392657e-07
7491.243499	-9.304021e-08
7491.183234	-2.046026e-06
7491.122970	-2.260504e-06
7491.062705	-4.952448e-08
7491.002441	1.894687e-06
7490.942176	1.657851e-06
7490.881912	-2.084957e-06
7490.821647	-1.273349e-06
7490.761383	3.476034e-07
7490.701118	1.780709e-06
7490.640854	1.468384e-06
7490.580589	1.591117e-06
7490.520325	1.711044e-09
7490.460060	-2.772240e-07
7490.399795	-2.304499e-07
7490.339531	-1.689745e-06
7490.279266	1.058876e-07
7490.219002	-1.143832e-06
7490.158737	-8.353935e-07
7490.098473	1.814153e-06
7490.038208	-1.235839e-07
7489.977944	-2.076897e-06
7489.917679	2.147352e-06
7489.857415	-1.493433e-07
7489.797150	-4.800412e-07
7489.736886	-1.859204e-06
7489.676621	-1.318458e-06
7489.616357	-3.831130e-07
7489.556092	5.866747e-07
7489.495828	4.964798e-07
7489.435563	-1.557714e-06
7489.375298	-4.334351e-07
7489.315034	-2.849111e-07
7489.254769	-1.479035e-07
7489.194505	-7.922458e-07
7489.134240	-1.459168e-06
7489.073976	-1.563957e-06
7489.013711	-8.180990e-07
7488.953447	-2.301211e-06
7488.893182	1.646941e-06
7488.832918	3.703172e-07
7488.772653	-1.513212e-06
7488.712389	-1.839049e-07
7488.652124	-1.836676e-06
7488.591860	-3.456312e-07
7488.531595	7.027263e-07
7488.471331	-1.128958e-06
7488.411066	-4.568629e-07
7488.350801	1.378335e-06
7488.290537	-1.399501e-07
7488.230272	-2.131419e-07
7488.170008	1.177832e-06
7488.109743	-1.029247e-07
7488.049479	-2.600055e-06
7487.989214	-1.275440e-06
7487.928950	-6.612712e-07
7487.868685	5.906884e-07
7487.808421	8.926055e-07
7487.748156	1.140800e-06
7487.687892	3.064563e-07
7487.627627	-8.456167e-07
7487.567363	-2.147996e-07
7487.507098	-9.745514e-08
7487.446834	-3.288426e-07
7487.386569	-1.909408e-06
7487.326304	6.592979e-07
7487.266040	-2.682687e-07
7487.205775	3.383404e-07
7487.145511	7.186902e-07
7487.085246	9.378776e-07
7487.024982	-1.639452e-06
7486.964717	-6.656580e-07
7486.904453	7.928710e-07
7486.844188	-2.145511e-06
7486.783924	-2.519034e-06
7486.723659	-1.838784e-06
7486.663395	-1.285136e-06
7486.603130	-1.147827e-06
7486.542866	2.471114e-06
7486.482601	6.887216e-07
7486.422337	5.555608e-07
7486.362072	-6.623956e-07
7486.301807	-5.595232e-07
7486.241543	-1.510103e-08
7486.181278	-3.320331e-06
7486.121014	-5.971539e-07
7486.060749	-1.240887e-06
7486.000485	6.676555e-07
7485.940220	5.975688e-07
7485.879956	-2.672353e-06
7485.819691	4.761004e-07
7485.759427	-6.467147e-07
7485.699162	-9.642384e-07
7485.638898	-2.151355e-06
7485.578633	-1.543848e-06
7485.518369	1.336236e-06
7485.458104	1.280033e-06
7485.397840	1.452088e-06
7485.337575	6.361170e-07
7485.277310	-1.045252e-06
7485.217046	1.820106e-06
7485.156781	-1.127932e-06
7485.096517	-3.397583e-07
7485.036252	-7.471740e-07
7484.975988	-2.588057e-06
7484.915723	-6.728112e-07
7484.855459	-5.184056e-07
7484.795194	1.310713e-06
7484.734930	-1.299126e-06
7484.674665	-4.769592e-08
7484.614401	1.093832e-07
7484.554136	2.745386e-07
7484.493872	4.740702e-07
7484.433607	-9.353450e-07
7484.373343	-5.139046e-07
7484.313078	-1.096159e-06
7484.252813	8.488214e-08
7484.192549	-4.410488e-08
7484.132284	-2.462308e-06
7484.072020	5.924955e-07
7484.011755	-2.230119e-07
7483.951491	-1.084127e-06
7483.891226	-3.118376e-06
7483.830962	-1.360447e-09
7483.770697	-9.462865e-07
7483.710433	-7.457727e-07
7483.650168	1.334460e-06
7483.589904	7.526823e-07
7483.529639	1.670510e-07
7483.469375	-2.566549e-07
7483.409110	1.302052e-06
7483.348846	-7.680119e-07
7483.288581	4.736953e-07
7483.228316	8.855568e-08
7483.168052	-2.589094e-07
7483.107787	-9.705386e-07
7483.047523	7.090257e-07
7482.987258	6.164517e-08
7482.926994	-6.391808e-07
7482.866729	-5.785090e-07
7482.806465	-4.796909e-07
7482.746200	-2.257632e-06
7482.685936	6.654951e-07
7482.625671	-2.582467e-06
7482.565407	3.801614e-07
7482.505142	9.834281e-07
7482.444878	-2.916505e-07
7482.384613	1.607725e-06
7482.324349	-9.178283e-07
7482.264084	1.048253e-06
7482.203819	-1.891614e-06
7482.143555	1.390315e-06
7482.083290	-3.584449e-07
7482.023026	1.772545e-07
7481.962761	-1.679024e-06
7481.902497	-3.398305e-06
7481.842232	6.749650e-07
7481.781968	7.840843e-07
7481.721703	-1.461889e-06
7481.661439	-3.263280e-07
7481.601174	3.249084e-07
7481.540910	-9.298731e-07
7481.480645	-5.889415e-07
7481.420381	7.099644e-08
7481.360116	1.006449e-06
7481.299852	6.940439e-07
7481.239587	1.568266e-06
7481.179322	-1.922590e-06
7481.119058	-1.144423e-06
7481.058793	-5.106737e-07
7480.998529	-9.324042e-07
7480.938264	2.971420e-07
7480.878000	2.143047e-07
7480.817735	-1.041979e-06
7480.757471	-1.346957e-06
7480.697206	1.225978e-06
7480.636942	3.493749e-06
7480.576677	-8.387459e-07
7480.516413	-2.337203e-06
7480.456148	2.977870e-06
7480.395884	-1.151242e-06
7480.335619	9.643905e-07
7480.275354	1.400367e-06
7480.215090	-1.443369e-06
7480.154825	-1.428239e-06
7480.094561	2.812806e-07
7480.034296	-9.500164e-07
7479.974032	-9.920993e-07
7479.913767	7.162144e-07
7479.853503	-2.006467e-07
7479.793238	-5.091113e-07
7479.732974	-1.506822e-06
7479.672709	1.868404e-06
7479.612445	-1.433010e-07
7479.552180	-2.078246e-06
7479.491916	-2.194184e-07
7479.431651	-2.400534e-07
7479.371387	-2.063433e-06
7479.311122	-1.410816e-06
7479.250857	-1.602138e-06
7479.190593	-9.862561e-08
7479.130328	-1.432392e-06
7479.070064	6.761246e-07
7479.009799	-1.928363e-07
7478.949535	-1.385116e-06
7478.889270	-1.191197e-06
7478.829006	-1.272264e-06
7478.768741	7.719673e-08
7478.708477	1.730902e-06
7478.648212	-3.545704e-07
7478.587948	-2.581461e-06
7478.527683	1.205077e-06
7478.467419	-7.883230e-07
7478.407154	-1.114858e-06
7478.346890	-9.328837e-07
7478.286625	4.790937e-07
7478.226360	1.011807e-07
7478.166096	9.946207e-07
7478.105831	1.095449e-07
7478.045567	8.515627e-08
7477.985302	-1.841572e-06
7477.925038	4.516039e-07
7477.864773	1.125027e-06
7477.804509	3.465553e-08
7477.744244	-8.804557e-09
7477.683980	-4.117492e-07
7477.623715	1.687152e-08
7477.563451	1.135318e-06
7477.503186	1.548928e-07
7477.442922	-3.853941e-06
7477.382657	8.283483e-07
7477.322393	-5.331739e-07
7477.262128	-1.565409e-06
7477.201863	-4.071685e-07
7477.141599	1.041692e-07
7477.081334	6.914504e-07
7477.021070	5.340094e-07
7476.960805	-7.574322e-07
7476.900541	-1.989982e-07
7476.840276	-1.944100e-06
7476.780012	-1.745289e-06
7476.719747	6.060734e-07
7476.659483	-1.087997e-07
7476.599218	-1.861511e-06
7476.538954	-1.536784e-06
7476.478689	1.499574e-07
7476.418425	-1.041564e-06
7476.358160	-5.381271e-07
7476.297896	-2.007842e-06
7476.237631	1.898815e-06
7476.177366	9.053127e-07
7476.117102	-2.701419e-06
7476.056837	-1.076655e-06
7475.996573	-2.220047e-06
7475.936308	-1.076660e-06
7475.876044	-4.366880e-07
7475.815779	7.023911e-07
7475.755515	-9.412943e-07
7475.695250	-1.165419e-06
7475.634986	-1.158266e-06
7475.574721	-1.140696e-06
7475.514457	-4.239460e-07
7475.454192	-1.867552e-06
7475.393928	-1.123697e-07
7475.333663	2.109030e-06
7475.273399	1.408424e-06
7475.213134	-5.164871e-08
7475.152869	-5.053346e-07
7475.092605	-2.039859e-07
7475.032340	-7.426088e-07
7474.972076	-8.875755e-07
7474.911811	-7.982004e-07
7474.851547	-2.195102e-07
7474.791282	1.032848e-06
7474.731018	-1.262602e-06
7474.670753	7.570348e-07
7474.610489	1.968745e-06
7474.550224	1.420787e-06
7474.489960	-2.030935e-06
7474.429695	2.273622e-07
7474.369431	-7.603313e-07
7474.309166	-2.338534e-06
7474.248902	7.355458e-07
7474.188637	4.297611e-07
7474.128372	1.517131e-06
7474.068108	1.590059e-06
7474.007843	-8.253884e-08
7473.947579	-2.243877e-06
7473.887314	-1.392329e-06
7473.827050	-1.126879e-06
7473.766785	-1.709281e-06
7473.706521	-1.991075e-06
7473.646256	1.786640e-06
7473.585992	7.862950e-07
7473.525727	-1.473570e-06
7473.465463	5.058929e-07
7473.405198	-1.146023e-06
7473.344934	-2.575553e-06
7473.284669	-2.917937e-07
7473.224405	-9.496129e-07
7473.164140	7.075699e-07
7473.103875	-1.458455e-06
7473.043611	-1.759545e-06
7472.983346	-8.351893e-07
7472.923082	-4.573437e-08
7472.862817	1.489403e-06
7472.802553	1.199644e-06
7472.742288	-6.065432e-07
7472.682024	-1.900849e-06
7472.621759	1.051282e-06
7472.561495	8.521984e-07
7472.501230	-5.205518e-07
7472.440966	-4.100680e-07
7472.380701	3.028912e-07
7472.320437	7.808218e-08
7472.260172	-1.904375e-06
7472.199908	-2.165952e-06
7472.139643	1.686254e-07
7472.079378	-1.295248e-06
7472.019114	2.023822e-07
7471.958849	-2.321823e-07
7471.898585	1.489053e-06
7471.838320	9.844127e-08
7471.778056	-4.738670e-07
7471.717791	-2.231810e-07
7471.657527	1.363017e-07
7471.597262	1.460341e-06
7471.536998	3.417226e-07
7471.476733	-1.595251e-07
7471.416469	-2.002801e-06
7471.356204	7.216795e-08
7471.295940	1.040831e-07
7471.235675	-1.121152e-06
7471.175411	-3.536933e-07
7471.115146	7.604222e-07
7471.054881	-4.424272e-07
7470.994617	-5.869531e-07
7470.934352	-8.773251e-07
7470.874088	9.850531e-08
7470.813823	-1.195255e-06
7470.753559	-2.933983e-06
7470.693294	3.091136e-07
7470.633030	-1.774189e-07
7470.572765	-2.486496e-06
7470.512501	-8.522020e-07
7470.452236	1.156793e-06
7470.391972	1.543632e-06
7470.331707	4.408982e-07
7470.271443	1.030973e-07
7470.211178	-4.396234e-07
7470.150914	-2.219538e-06
7470.090649	1.497969e-06
7470.030384	3.425794e-07
7469.970120	1.333384e-09
7469.909855	6.385952e-08
7469.849591	-6.958608e-07
7469.789326	3.627416e-06
7469.729062	-2.095861e-06
7469.668797	-6.789885e-07
7469.608533	-6.237596e-07
7469.548268	-2.190356e-06
7469.488004	6.526421e-07
7469.427739	-2.839531e-06
7469.367475	-4.506444e-07
7469.307210	-5.163025e-07
7469.246946	-2.058780e-06
7469.186681	-4.235558e-07
7469.126417	-3.579752e-06
7469.066152	6.108661e-07
7469.005887	1.143056e-06
7468.945623	-1.124148e-06
7468.885358	2.167903e-07
7468.825094	-1.563538e-07
7468.764829	-1.490029e-06
7468.704565	-4.069722e-07
7468.644300	1.365475e-06
7468.584036	-5.061362e-07
7468.523771	8.462834e-07
7468.463507	-1.461817e-06
7468.403242	1.261468e-06
7468.342978	2.042765e-06
7468.282713	-1.275530e-06
7468.222449	6.207785e-08
7468.162184	9.211489e-07
7468.101920	1.613816e-07
7468.041655	-9.033519e-07
7467.981390	-6.596483e-08
7467.921126	1.089303e-06
7467.860861	-8.450851e-07
7467.800597	3.500279e-07
7467.740332	-8.084510e-07
7467.680068	-1.665067e-06
7467.619803	4.372746e-07
7467.559539	9.289229e-07
7467.499274	-3.053936e-06
7467.439010	-2.750358e-07
7467.378745	-7.787630e-07
7467.318481	-2.256989e-06
7467.258216	-1.240331e-06
7467.197952	5.446209e-07
7467.137687	9.180315e-07
7467.077423	-1.574499e-06
