"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"1"	-0.00461664260836658	0.00504164478815467	-0.465279415232017	0.642159179482431	0.835768753733777	-7.65820547730195
"2"	-0.000391637774419513	0.00405381263453402	-0.040989445581675	0.967338865452313	0.986584830563159	-7.76582227476849
"3"	0.000432604512084434	0.00504757539970494	0.0491700060374988	0.960825281210781	0.984137407443774	-7.76545259381999
"4"	-4.10846674812103e-05	0.00596581687193047	-0.00527725352379215	0.99579382566753	0.99811178150009	-7.76665044567666
"5"	0.00153704252748127	0.00499612610087079	0.203867289224859	0.838632386317379	0.936025296195744	-7.74583420571259
"6"	-0.001177488930376	0.0046681366170056	-0.201183616236505	0.84072778813126	0.936314915218368	-7.74637895958641
"7"	0.00658984702881458	0.00281557297177915	1.38289938289908	0.167998969965951	0.439817358532102	-6.81196659830289
"8"	0.00425905923731111	0.00556882359172683	0.676040535044008	0.499674948774526	0.746031986366683	-7.53780841494472
"9"	0.00871744898497732	0.00817612216792911	1.90283310217707	0.0582758951763222	0.264700426824096	-5.96559203656276
"10"	0.00753965680670967	0.00740437858709001	1.98617788337546	0.0481671908208088	0.240752087840282	-5.8056893868564
"11"	0.00636320997640822	0.00817563768892359	1.7711610707071	0.0778208364622892	0.304198651469551	-6.20464912299068
"12"	0.0047666196183518	0.00889936512089292	1.31239295683185	0.190658842821943	0.468193314622918	-6.90649084644523
"13"	0.00279754805679713	0.00855460971226855	0.5963791615997	0.551491915009315	0.783996099712813	-7.58852714930818
"14"	0.00120520393351276	0.00789995765270723	0.278459149329226	0.780903041338139	0.907427546989787	-7.72780570656853
"15"	-0.00730503625640233	0.008272279266918	-1.61249279837396	0.10818731029364	0.356827226694538	-6.47052046308878
"16"	-0.00725507845212912	0.00780072100929917	-1.57540808565761	0.11649795651623	0.369060221660577	-6.52914647474498
"17"	-0.00170997405103221	0.00684378192038224	-0.370058702326398	0.711669674680438	0.869982569739244	-7.69804421263821
"18"	-0.00338501318306799	0.00634986749579123	-0.595961302547794	0.551770568800826	0.784031764944523	-7.58877650184585
"19"	0.0023703891256496	0.00741885170160313	0.591572716314359	0.554701342061887	0.78525602315953	-7.59138481439613
"20"	0.000983233561987331	0.00735515772295708	0.247667991528647	0.804606020419755	0.920099196368999	-7.73592326868705
"21"	-0.000423304410289344	0.00651325077347035	-0.0879196128398093	0.930014909582036	0.973655288271394	-7.76279003593166
"22"	-0.00435235714763694	0.00536524046966142	-0.952278514617076	0.341927217649509	0.626393788214757	-7.31300243987183
"23"	-0.00398575789595113	0.00436096800855256	-1.0445045145166	0.297317636413883	0.585390828714302	-7.22108699286487
"24"	-0.00461108136332321	0.00288799044840135	-1.33415975836678	0.183433747466106	0.457627877513935	-6.8778289712264
"25"	-0.00377916004970303	0.00235988800637163	-1.12980689856104	0.259701286007041	0.546042885834271	-7.12858544281051
"26"	0.00239739630808832	0.00252304229478919	0.625320522054837	0.532363157449791	0.770151438259297	-7.57083281631317
"27"	-0.000244977123653367	0.0073751239438945	-0.0338264573326785	0.973044047320022	0.988726775814702	-7.76609088470887
"28"	-0.0038053996093185	0.00918384852307756	-0.757424458653963	0.44954900507842	0.709006359831744	-7.47946176011858
"29"	0.00137833224731266	0.00779011433935351	0.372369008218825	0.709951330226936	0.869813673176231	-7.69718498754707
"30"	0.00161292043132771	0.00726955561901306	0.33249306250109	0.739811267159301	0.883910826648012	-7.71126563654007
"31"	0.00487224849878235	0.00730634575147986	0.78448461657972	0.433540251563278	0.696966333108634	-7.45860080912517
"32"	0.0064276728603646	0.00605945113844827	1.11585631998835	0.265615252954735	0.551199652637633	-7.14420475752085
"33"	0.00640465998357366	0.00471520502550528	1.29074551225091	0.198051322422865	0.476562723863011	-6.93453467616087
"34"	0.00254991822048573	0.00368410266393784	0.621762613779071	0.53469640629409	0.772152024317773	-7.57305312098615
"35"	0.00219656221481739	0.00365597960837075	0.547473307295657	0.58456947781206	0.803818033357411	-7.61652762718134
"36"	0.00107716736348001	0.00356512374561841	0.167094335216868	0.867438493788732	0.948619721715372	-7.75267064820334
"37"	-0.0107581026180227	0.00738135392868283	-1.66806786369682	0.096624653757521	0.337715713538868	-6.3801668580928
"38"	0.00401452345807609	0.00714881199785564	0.898941793266981	0.369597281371257	0.649188616595812	-7.36231387535976
"39"	0.00491306912073144	0.00677419309289138	1.03613977850621	0.301194376772566	0.588049415725535	-7.22977063115643
"40"	0.00748592010773949	0.00557376989040043	1.2988002856849	0.195276390301778	0.47312252429521	-6.92415359160217
"41"	0.0103918756477391	0.0067920457042352	1.86191029800919	0.0638551432061028	0.276480891548998	-6.04167222865519
"42"	0.0070179302878383	0.00800600797494757	1.4031937890199	0.161869564164341	0.4330601697991	-6.78385692648307
"43"	0.00850118677053935	0.00832782894613422	1.95646879903813	0.0515859851756744	0.249488188721482	-5.86344948631914
"44"	0.00554202214482382	0.00841651764757664	1.54422675341579	0.123869383363383	0.380307711060768	-6.57740622245056
"45"	-4.75694295294822e-06	0.00761368716649154	-0.00142451617091224	0.998864600834331	0.999909559733263	-7.76666338749775
"46"	-0.00127130761578164	0.0075326937982049	-0.305497582591027	0.760255718082297	0.896167466823526	-7.71989451872161
"47"	0.00184810946062519	0.00432448680484188	0.246292588502784	0.805669211209275	0.920563358187904	-7.73626371346084
"48"	5.6287177711109e-05	0.00438657836219172	0.0095294940160703	0.992404706242365	0.996338229209518	-7.76661888735507
"49"	0.000385611649017827	0.00357486284435639	0.080023929407662	0.936285845022705	0.976323922637843	-7.76345466076254
