"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1312",0.00922429133850915,0.00436352801520125,3.49969255038187,0.000594724325360721,0.0236994082432984,-1.73211571846804
"1313",0.00760603288094598,0.00393180724292881,3.01071872684124,0.00300353304064282,0.0585136137436557,-3.23538817085933
"1314",0.00728255685487358,0.0043931198227407,2.75140765898558,0.00657722124528436,0.0894384096660813,-3.95022729365928
"1315",0.00555858977942244,0.00418328516495307,2.0532910974938,0.0415756231544025,0.230113603637882,-5.57714132384064
"1316",0.00414603107391548,0.00376666591316515,1.53734250105339,0.126067768427357,0.394780323869324,-6.48920772827233
"1317",0.00493698307725719,0.00378679794490427,1.85397289447648,0.0654748612140123,0.28899100004545,-5.95936661261486
"1318",0.00341419195272379,0.00387139462190436,1.23338907826166,0.219132511627024,0.517572981571663,-6.90707944456523
"1319",0.000115497153049182,0.00385634219947178,0.0412087681174051,0.967177799448122,0.986983878911252,-7.66628023925393
"1320",-0.00179017356885185,0.00400039550906088,-0.593055253037938,0.5539319554128,0.778357069827279,-7.49080353199366
"1321",-0.00208155270593787,0.00378610476842761,-0.445959837039472,0.656193461596773,0.839324010745664,-7.56738082849788
"1322",-0.000515872262343568,0.00607720827915096,-0.184029828173982,0.854209286251097,0.937671054486924,-7.65013767648129
"1323",-0.00156906274607949,0.00687352220929486,-0.695815705831484,0.487493960634173,0.737120232426641,-7.42449793286878
"1324",0.000533386403773857,0.00708268179709767,0.255477759784444,0.798662817714006,0.913021613451755,-7.63438290401831
"1325",-0.00229459019936173,0.00704985933787605,-1.01540082092469,0.311357102115868,0.608441506720618,-7.15126036516426
"1326",-0.00229634987868062,0.00734324509588548,-0.938396120511683,0.34937159178661,0.640903668847132,-7.22634317694059
"1327",-0.000266788630828144,0.00758791629159629,-0.106430931144443,0.915365885086109,0.962244762264035,-7.66144782001202
"1328",0.000350670561896979,0.00707413631339489,0.143373926719704,0.886164600378489,0.95200194480657,-7.65681681643968
"1329",-0.00132393788294181,0.00695377569859151,-0.473043205811464,0.636788888216845,0.826895165735415,-7.55490520926404
"1330",-0.00393087017632206,0.00757651009106917,-0.76436097211382,0.445711333610284,0.706720029490563,-7.37442524252731
"1331",-0.00843120796349732,0.00741392195738574,-2.18136289627107,0.0305290338961404,0.199538135874622,-5.31197362102504
"1332",-0.00602707514110203,0.00767623737422238,-2.4084927537528,0.017087069795034,0.147499884066403,-4.80457175186684
"1333",-0.00547223986590404,0.00770849989987303,-2.48795896059218,0.013810826991441,0.129906146103447,-4.61596007233152
"1334",-0.00384012884643879,0.00782137622317349,-1.54908117706275,0.123220980430144,0.390769221181323,-6.47127668997305
"1335",-0.00253816810227828,0.00762710963128253,-0.832055088065548,0.406544595853202,0.682535727526866,-7.32039341710003
"1336",0.00111291502365042,0.00679630844273786,0.352814921185688,0.724664060698551,0.87558918952799,-7.60468461149296
"1337",0.00388916852707738,0.00629679165216606,1.28863852977138,0.199273926318533,0.496801769459825,-6.83779934686237
"1338",0.00541088361178913,0.00608855809673284,1.83025290937242,0.0689625818926139,0.295923637133619,-6.00236428222142
"1339",0.00857129589180865,0.00678725014564901,2.71138444764211,0.00738810745806176,0.096212801202342,-4.055332251703
"1340",0.00959040575062151,0.00608147352522172,2.34746108400087,0.0200526337418366,0.158891319382696,-4.94554540261365
"1341",0.00878232620576057,0.00515426135530602,2.65821520032471,0.00860506929833965,0.102778736170429,-4.19277362423467
"1342",0.00634349473108398,0.00475271771051891,2.04811383615579,0.0420861512937435,0.23124583193331,-5.58754015996381
"1343",0.00711323574371152,0.00548917198048956,2.23639985012248,0.0266256915889502,0.184369547942442,-5.19336191766197
"1344",0.00431790988752865,0.00518603645901789,1.31163001063364,0.191412792227474,0.485915689573926,-6.80809202775725
"1345",0.0051108394716409,0.00485434570711455,1.45717143077558,0.146912898765496,0.425726420254568,-6.60811917564074
"1346",0.000571485620702752,0.00519504096117885,0.157027417531241,0.875409494149523,0.947839610552995,-7.65475869664985
"1347",-0.00302714063915036,0.00440330567342237,-0.834106751459234,0.405390811153253,0.681793636939563,-7.31868484299946
"1348",-0.0038668051371618,0.00418385992566141,-1.05187948807389,0.294347047246758,0.59178309102479,-7.11365109623653
"1349",-0.00374742935166268,0.00346252620093817,-0.879057842802489,0.380610183720519,0.665208590423391,-7.280203751076
"1350",-0.00389485608451737,0.00231180307406705,-1.0484856047103,0.295902583464634,0.593497684060644,-7.11720545649682
"1351",-0.0043925976145378,0.00251668769543874,-1.10914343958885,0.268934170154104,0.56690780533924,-7.05197113411199
"1352",-0.00736125177191538,0.00337213234173398,-2.0537901734589,0.0415266901466946,0.230113603637882,-5.57613758004211
"1353",-0.00619751105782896,0.0030403910957356,-1.85972641664849,0.0646513550365375,0.287595114432399,-5.94885695978468
"1354",-0.00757035789741091,0.00244449490413502,-2.31240561969452,0.0219534827906174,0.166018399243783,-5.02498487259146
"1355",-0.00306253394055957,0.00235130805528317,-0.900512027393715,0.369121156405276,0.656144508630282,-7.26113209604573
"1356",-0.00224594802640832,0.00252332752995497,-0.682770000831173,0.495681128743028,0.742144322836687,-7.43349850239677
"1357",-0.00136135052951281,0.00345075600425848,-0.412879570044523,0.680214881875043,0.852220970301518,-7.5816235035804
"1358",-0.00210697321877364,0.00320229668627816,-0.572239286703728,0.567915488210668,0.785312606432353,-7.50295271510411
"1359",0.00106670128239956,0.00359859606553562,0.331164223733196,0.740928109189028,0.884333549677227,-7.61211135088181
"1360",0.00210457664142802,0.00486360684369943,0.688257949408217,0.492228029027697,0.740061446814232,-7.42973286624516
"1361",-0.000974244217221002,0.00486780238647315,-0.308817560057681,0.757838265758614,0.892150650587858,-7.61928435302777
"1362",0.00174448176331394,0.00543837484898328,0.536259611112614,0.592479826579426,0.79787873653146,-7.52293242651882
"1363",0.00204175314545807,0.00660981151918157,0.757342371686458,0.44989273562688,0.708334974198637,-7.37976700443833
"1364",0.00459878074662944,0.00693359776455081,1.82297659292724,0.0700628421491368,0.299001814514045,-6.01544753690113
"1365",0.00780572214720689,0.00698492699649492,2.90774026088436,0.00412629053473457,0.0694780287108334,-3.52624511236711
"1366",0.00766272915730047,0.00721479916775882,2.97454193929317,0.00336121685080226,0.0631308289123448,-3.33860704939285
"1367",0.00792528733486266,0.00705264967702534,3.02160450397633,0.00290296872154394,0.0576647312175814,-3.20410958173407
